"Area Name","dis2012","breast_2012","immun2011","dwellterraced2012","dwellroom12012","jobs2011","urbanclass","house_prices_mean"
"S01000498",2150.5,50,50,6,0,14.7,5,172000
"S01000499",4823.2,44.4,100,4,0,4.2,5,129500
"S01000500",7109,28.6,100,13,0,5.5,5,90875
"S01000501",8856.7,28.6,100,17,0,0,5,133333
"S01000502",6872.9,50,100,1,0,7,6,245000
"S01000503",6363.6,16.7,100,0,1,0,5,197074
"S01000504",3015.7,25,85.7,16,0,0,4,95167
"S01000505",4807.7,0,92.3,12,0,0,5,155975
"S01000506",3083.2,36.4,100,1,2,0,6,199967
"S01000507",5319.1,66.7,100,31,2,0,4,90545
"S01000508",3888.9,50,100,4,1,9.2,6,131000
"S01000509",5133.5,37.5,100,20,0,0,4,124666
"S01000510",4754.4,50,93.3,29,0,6.9,4,116221
"S01000511",5163.5,14.3,100,7,0,9.1,5,145997
"S01000512",3131.5,25,100,10,0,6.2,4,157382
"S01000513",6336.4,54.5,100,23,0,9.3,6,109417
"S01000514",6016.8,28.6,100,1,1,6.1,6,182905
"S01000515",4942.3,100,100,2,2,7.5,5,228333
"S01000516",5005.6,0,100,10,0,4.7,5,169990
"S01000517",4213.5,40,100,9,1,13.3,6,165722
"S01000518",6629.8,60,100,30,1,5.5,5,107883
"S01000519",3490.4,50,100,0,1,0,5,201329
"S01000520",4079.8,25,100,16,1,4.4,6,146000
"S01000521",7838.7,35.7,100,24,0,5.9,5,79071
"S01000522",5529.2,50,100,3,2,0,5,181692
"S01000523",8353.2,14.3,100,34,0,0,5,75876
"S01000524",6849.3,75,100,0,2,5.8,5,162878
"S01000525",5371.1,42.9,100,3,2,7,6,98852
"S01000526",3937,40,100,2,1,4.7,6,210286
"S01000527",4658.4,25,100,1,1,7.7,5,267589
"S01000528",5500.6,60,100,4,1,6.5,6,152250
"S01000529",8017.5,57.1,100,1,3,0,6,192000
"S01000530",5628.5,50,100,1,2,0,5,193375
"S01000531",8881,14.3,100,6,3,8.1,5,145667
"S01000532",8227.8,50,100,15,0,6.3,4,110667
"S01000533",8233.5,0,100,17,0,0,5,130300
"S01000534",7857.1,55.6,100,33,0,7.5,4,78886
"S01000535",6639.4,25,100,22,0,7.8,4,121958
"S01000536",7014,33.3,100,7,1,0,6,147333
"S01000537",6282.7,15.4,100,1,1,0,5,231381
"S01000538",7554.9,14.3,100,36,0,7.1,4,132188
"S01000539",8879,88.9,100,27,2,6.4,4,86479
"S01000540",6812,62.5,100,26,1,11.1,4,108346
"S01000541",6578.9,55.6,100,24,0,6.8,4,115536
"S01000542",5468.8,40,100,31,0,5.7,4,136062
"S01000543",4842.6,25,100,17,0,4.9,5,126643
"S01000544",7614.2,0,100,20,0,7.6,5,152227
"S01000545",8547,40,100,28,1,7.2,4,112538
"S01000546",7092.2,33.3,100,31,0,5.6,4,156500
"S01000547",7604.6,33.3,100,8,0,0,5,195500
"S01000548",7246.4,20,100,10,1,5.3,6,100742
"S01000549",5115.1,44.4,100,0,0,3.4,2,178263
"S01000550",3212,100,100,0,0,0,2,193500
"S01000551",6329.1,0,85.7,13,0,6.8,6,124750
"S01000552",4771,0,100,2,0,0,2,155000
"S01000553",3500.6,22.2,90,29,0,0,2,135056
"S01000554",8658,27.3,100,67,0,4.7,2,77833
"S01000555",8581.2,33.3,100,11,0,5.3,6,110600
"S01000556",9677.4,0,100,40,0,5.1,2,96500
"S01000557",7100.6,40,100,20,0,0,2,123292
"S01000558",4798.5,50,100,9,1,0,2,130167
"S01000559",6880.7,12.5,100,23,0,0,2,101400
"S01000560",9326.4,47.1,100,42,0,4.3,2,120750
"S01000561",8157.4,33.3,100,8,1,4.4,2,101321
"S01000562",8525.6,44.4,91.7,34,0,0,2,88125
"S01000563",7399.6,26.7,80,20,3,9.7,2,80786
"S01000564",10447.8,23.1,88.2,37,1,10.7,2,92583
"S01000565",5390.8,7.7,100,26,0,11.8,5,158722
"S01000566",8287.3,40,94.1,18,0,0,2,93360
"S01000567",10259.9,42.9,85.7,22,0,13.3,5,95667
"S01000568",7233.3,0,100,21,1,8.9,5,104500
"S01000569",3457.8,25,100,15,0,0,1,127831
"S01000570",5131.1,12.5,100,21,0,7.8,1,174606
"S01000571",7194.2,10,100,4,2,0,1,94692
"S01000572",6373.9,14.3,100,13,0,6.9,1,131833
"S01000573",3539.8,100,100,11,0,0,1,158666
"S01000574",4166.7,50,50,1,0,0,1,151167
"S01000575",5573.2,60,100,24,0,0,1,142833
"S01000576",4386,0,75,0,0,0,1,146841
"S01000577",4545.5,0,100,6,0,12.5,1,162083
"S01000578",3943.2,0,100,42,0,0,1,121000
"S01000579",3654.1,66.7,100,2,0,0,1,243429
"S01000580",2642.7,80,100,12,0,0,5,256867
"S01000581",4392.4,33.3,100,8,0,5.9,5,159694
"S01000582",6588.6,28.6,100,59,0,5.6,2,121667
"S01000583",3796.1,20,100,25,0,6.9,2,162662
"S01000584",7304.1,16.7,100,26,0,7,2,117262
"S01000585",6386.9,27.8,100,25,0,5.1,2,97278
"S01000586",6696.4,16.7,100,39,0,6.8,2,145211
"S01000587",8819.5,30,100,52,0,11.4,2,103750
"S01000588",4091.7,50,100,25,0,0,2,132371
"S01000589",3736.9,0,100,22,1,0,2,166127
"S01000590",3989.4,83.3,66.7,14,0,0,2,145750
"S01000591",4504.5,37.5,100,4,0,0,5,187615
"S01000592",4618.9,75,100,17,0,7.1,2,97750
"S01000593",3965.4,30,100,5,0,0,5,189411
"S01000594",5263.2,50,100,5,0,0,5,213970
"S01000595",3406,50,100,4,0,0,2,132507
"S01000596",3324.5,100,100,5,0,7,2,153810
"S01000597",3089.6,0,87.5,0,0,4.8,2,138571
"S01000598",2597.4,61.5,100,8,0,5.3,5,197455
"S01000599",5172.4,41.7,100,14,0,4.7,5,210893
"S01000600",3676.5,55.6,100,17,1,0,5,138350
"S01000601",3676.5,41.7,100,7,0,5.4,5,225571
"S01000602",6622.5,42.9,100,4,1,0,5,148750
"S01000603",4273.5,58.3,100,4,0,5.4,5,277571
"S01000604",4128,33.3,100,0,0,0,2,202610
"S01000605",7352.9,0,100,17,0,6.3,2,137450
"S01000606",10981,18.2,100,16,0,10.8,2,78250
"S01000607",4213.5,42.9,100,3,0,7.1,2,165389
"S01000608",10942,25,100,24,1,7.4,2,65591
"S01000609",10807.7,30.8,100,46,1,23.4,2,76714
"S01000610",10309.3,41.7,100,14,2,6.2,2,80500
"S01000611",7922.5,12.5,100,50,1,31.3,2,65375
"S01000612",11008.1,30.8,100,29,2,10.4,2,73146
"S01000613",7486.6,33.3,100,14,3,13.3,2,87286
"S01000614",4992.9,33.3,100,41,1,0,5,84333
"S01000615",11548.9,28.6,100,18,8,7.6,2,76600
"S01000616",3069.8,58.3,94.1,2,0,3.7,5,211917
"S01000617",6034.5,33.3,100,21,0,11.1,2,121125
"S01000618",5548.7,50,100,13,4,8.2,2,138389
"S01000619",5804.3,50,100,22,0,0,2,120099
"S01000620",10710.8,35,86.7,10,1,13.2,2,76000
"S01000621",7042.3,50,100,43,5,5.6,2,117367
"S01000622",7317.1,15.4,100,31,0,21.1,2,187113
"S01000623",6401.1,25,100,81,0,5.6,2,94778
"S01000624",7662.8,33.3,92.9,46,0,7.8,2,78382
"S01000625",8771.9,10,100,32,0,12.3,2,62500
"S01000626",13081.4,36.4,93.3,24,0,11.1,2,75833
"S01000627",5569.3,25,100,76,0,5.2,2,92889
"S01000628",6998.4,28.6,100,42,0,0,2,96033
"S01000629",4668,20,100,34,0,4,2,181667
"S01000630",8076.4,16.7,100,30,0,12.3,2,127511
"S01000631",8865.2,42.9,100,41,0,7.1,2,120686
"S01000632",5300.4,16.7,100,5,0,9.8,5,151178
"S01000633",4456.3,0,100,30,0,0,2,123333
"S01000634",8356.5,10,90,65,0,12.8,2,78125
"S01000635",8038.6,40,100,90,0,6.8,2,108100
"S01000636",4835.6,87.5,100,5,0,9.8,5,218400
"S01000637",3546.1,100,100,2,0,6.3,5,210000
"S01000638",2322,100,100,9,0,8.9,5,277000
"S01000639",5882.4,50,100,23,0,15.2,5,102000
"S01000640",4457.7,0,100,6,1,0,5,254462
"S01000641",4819.3,60,100,6,0,6.7,5,182250
"S01000642",5662.5,37.5,100,18,0,6.5,5,175950
"S01000643",3894.1,66.7,100,10,0,0,5,141933
"S01000644",5271.1,11.1,100,20,0,10,5,145328
"S01000645",8178.8,20,100,27,0,7.6,5,220955
"S01000646",3783.1,37.5,100,17,0,0,2,186417
"S01000647",6114.1,57.1,100,61,0,8.8,2,129975
"S01000648",5988,20,100,67,0,18.3,2,66000
"S01000649",4152.8,75,100,8,0,0,5,203200
"S01000650",6447,33.3,87.5,51,0,5.4,2,80217
"S01000651",5395.7,27.3,100,17,0,12.5,2,212500
"S01000652",4424.8,16.7,100,33,0,8.1,2,216400
"S01000653",6585.6,30.8,100,37,0,4.3,2,95758
"S01000654",6880.7,57.1,100,38,1,11.4,2,129071
"S01000655",8609.3,9.1,91.7,37,0,6,2,61000
"S01000656",6053.3,12.5,91.7,23,0,10.5,2,111800
"S01000657",11517.6,50,100,22,3,6.3,2,91125
"S01000658",5119.5,11.1,100,18,3,5.9,2,67667
"S01000659",5503.1,71.4,100,22,1,4.7,2,141604
"S01000660",3762.9,20,100,5,0,6.3,2,215496
"S01000661",6064.7,66.7,100,23,0,6.6,2,99188
"S01000662",7032.3,0,100,20,0,8.3,5,224083
"S01000663",5657.7,12.5,92.3,21,1,0,2,114500
"S01000664",5344.4,50,100,21,3,0,5,143500
"S01000665",5873.7,33.3,100,22,2,0,5,184500
"S01000666",6654,100,100,10,0,13.9,5,176000
"S01000667",5958.8,0,90,38,0,6.7,3,81200
"S01000668",7272.7,33.3,100,26,0,4.3,3,87562
"S01000669",7382.6,60,100,23,2,6.6,3,108583
"S01000670",5538,20,100,9,1,0,3,113200
"S01000671",5281.7,66.7,100,23,0,0,3,171833
"S01000672",4076.1,100,100,14,0,6.3,3,172665
"S01000673",4451,37.5,100,14,0,6.2,3,197000
"S01000674",3968.3,66.7,100,20,1,0,5,65970
"S01000675",2688.2,66.7,100,5,0,6.8,3,155938
"S01000676",5285.4,25,100,13,0,0,5,367000
"S01000677",4232.2,11.1,100,8,0,8.4,3,321750
"S01000678",4859.6,66.7,91.7,18,1,5.2,2,116758
"S01000679",6578.9,11.1,100,19,0,6.8,2,88100
"S01000680",9681.1,55.6,100,27,1,5.1,2,131700
"S01000681",7593.5,37.5,100,7,1,4.4,2,65833
"S01000682",5025.1,66.7,100,17,1,4.8,2,108672
"S01000683",5524.9,50,77.8,20,0,11.1,2,126300
"S01000684",8172.4,40,100,12,0,0,2,80288
"S01000685",4801.9,44.4,100,16,0,0,2,108850
"S01000686",6206.9,42.9,100,14,3,5.8,2,107756
"S01000687",9422.1,20,100,63,0,6.5,2,116083
"S01000688",5681.8,75,85.7,12,0,0,2,206488
"S01000689",7075.5,66.7,75,5,0,9.4,5,252500
"S01000690",2732.2,22.2,100,23,0,0,2,187147
"S01000691",6858.7,16.7,100,63,0,6.9,2,172500
"S01000692",8633.1,9.1,91.7,20,1,15.6,3,106000
"S01000693",9189.2,50,100,27,0,9.7,3,80400
"S01000694",9803.9,60,100,61,7,9.1,2,89200
"S01000695",5420.1,11.1,100,34,2,0,3,94357
"S01000696",5633.8,20,100,13,0,10.6,3,111346
"S01000697",3614.5,38.9,92.9,7,0,0,5,213269
"S01000698",3220.6,30,100,30,1,8.5,3,154250
"S01000699",6756.8,40,100,17,0,6.9,3,76667
"S01000700",5228.8,20,100,32,0,5.9,2,124771
"S01000701",3968.3,50,100,3,0,0,3,212709
"S01000702",2100.8,75,100,6,0,11.1,3,113630
"S01000703",4978.7,22.2,100,57,0,7,3,94167
"S01000704",4074.5,25,100,4,0,5.5,5,158333
"S01000705",2620.1,18.2,100,20,0,0,5,181004
"S01000706",3488.4,14.3,100,5,0,0,5,180564
"S01000707",3268,50,100,20,0,9.4,5,262300
"S01000708",3460.2,100,100,1,0,9.6,5,193333
"S01000709",5461.8,18.2,100,23,0,7.2,5,225638
"S01000710",2801.1,70,100,4,1,0,5,145794
"S01000711",5672.6,0,100,9,0,0,6,172946
"S01000712",7054.7,50,100,9,0,0,4,181675
"S01000713",7343.1,0,100,36,0,0,4,123571
"S01000714",5516.5,22.2,100,37,0,10.5,6,104342
"S01000715",8064.5,75,100,23,0,10.9,4,65720
"S01000716",8576.3,40,66.7,1,1,6.5,4,48000
"S01000717",8630.6,9.1,87.5,21,0,12,4,60335
"S01000718",6336.4,12.5,100,28,0,9.2,4,63900
"S01000719",4105.1,40,100,8,0,10.2,4,218000
"S01000720",7124.4,42.9,100,13,0,10.4,6,103722
"S01000721",5722.5,0,100,15,0,0,6,113510
"S01000722",5936.7,0,100,54,0,0,6,105000
"S01000723",5338.1,100,100,3,0,0,6,171900
"S01000724",7017.5,66.7,100,36,0,5.4,6,137607
"S01000725",4172.5,0,100,8,0,0,6,151158
"S01000726",5069.7,50,100,34,0,0,6,129429
"S01000727",8605.9,0,100,24,0,6.8,4,90000
"S01000728",4666.7,100,100,4,0,8.6,6,102136
"S01000729",7399.6,50,100,54,0,11.6,4,82375
"S01000730",5681.8,0,100,19,0,9.1,4,92500
"S01000731",9228.2,40,100,2,3,13.9,4,NA
"S01000732",11650.5,40,100,12,0,17.9,4,32500
"S01000733",9641.9,0,100,5,0,20.3,4,52222
"S01000734",3816.8,50,100,2,0,5.3,4,194571
"S01000735",5423,33.3,100,5,0,0,4,71700
"S01000736",5873.7,0,100,1,0,0,6,98046
"S01000737",6306.3,66.7,100,7,0,10.9,6,62719
"S01000738",4863.8,50,100,18,1,0,6,126192
"S01000739",5201.6,33.3,85.7,6,0,0,6,134700
"S01000740",3881,0,100,5,0,0,6,154258
"S01000741",5720.8,50,100,4,1,6.5,6,122750
"S01000742",5703.4,50,100,10,0,17.9,6,200125
"S01000743",6485.1,60,100,4,2,9.3,4,113424
"S01000744",7575.8,14.3,100,3,1,16.1,4,75773
"S01000745",6224.1,50,100,4,0,6.7,4,72125
"S01000746",8596,14.3,100,10,0,0,4,74964
"S01000747",9884.7,25,100,15,0,0,4,90413
"S01000748",16233.8,50,100,26,0,13.7,4,82000
"S01000749",12795.3,33.3,100,70,0,14.7,4,170000
"S01000750",6032.2,0,100,10,1,7.9,4,134834
"S01000751",4398.8,0,100,11,0,7.1,5,169767
"S01000752",11627.9,20,100,32,2,11.1,4,86000
"S01000753",5728.3,0,100,17,0,6.3,5,84750
"S01000754",8052.7,20,100,4,0,0,4,101750
"S01000755",4522,33.3,60,11,0,7.4,6,136918
"S01000756",5339.8,22.2,100,3,1,9.3,4,125650
"S01000757",6880.7,18.2,100,4,0,14.3,4,128318
"S01000758",3093.6,66.7,100,6,0,4.6,5,213167
"S01000759",7077.9,85.7,100,26,0,5.1,4,106445
"S01000760",4725.9,28.6,100,13,0,0,6,184333
"S01000761",6359.3,100,100,3,13,0,6,132312
"S01000762",3144.7,37.5,100,17,0,0,2,137250
"S01000763",2597.4,0,80,2,0,0,6,222930
"S01000764",4615.4,25,100,12,0,0,2,174929
"S01000765",1317.5,25,100,4,0,0,2,184000
"S01000766",5401.2,75,87.5,5,0,13.5,2,103000
"S01000767",11574.1,22.2,100,12,2,16.9,2,83000
"S01000768",7604.6,28.6,100,0,0,5.6,2,86102
"S01000769",8838.4,50,100,0,0,11.1,2,81804
"S01000770",8035.7,10,100,25,0,13.3,2,71291
"S01000771",4000,80,100,2,0,4.6,2,212550
"S01000772",3007.5,33.3,100,6,0,0,2,156427
"S01000773",5128.2,33.3,100,19,0,6.3,2,201614
"S01000774",4746.8,26.9,100,95,0,5.8,2,95500
"S01000775",2948.1,100,100,20,2,0,2,223740
"S01000776",2622.4,25,100,0,0,8.3,2,220656
"S01000777",3740.6,36.8,100,99,0,0,2,NA
"S01000778",3144.7,66.7,100,0,0,13.9,2,210000
"S01000779",3968.3,78.6,100,21,0,5.7,2,169227
"S01000780",8552.6,28.6,100,71,0,10,6,61970
"S01000781",620.3,0,100,1,0,0,2,233559
"S01000782",2388.5,50,100,0,0,0,2,191500
"S01000783",3080.1,50,100,6,1,0,6,129420
"S01000784",3117.2,0,100,0,0,0,2,302735
"S01000785",7823.6,50,100,12,0,8.5,6,273125
"S01000786",4666.7,33.3,100,18,2,0,2,157627
"S01000787",4798.5,100,100,4,1,0,6,301833
"S01000788",2840.9,42.9,100,6,0,0,2,172667
"S01000789",4298,0,75,15,1,7.4,6,78444
"S01000790",2388.5,80,100,2,0,0,2,268856
"S01000791",5922.2,42.9,100,24,0,0,6,200000
"S01000792",4545.5,50,100,10,0,0,6,187846
"S01000793",4019.3,25,88.9,37,1,0,6,115167
"S01000794",9501.2,33.3,100,21,0,0,6,108591
"S01000795",4667.4,40,100,21,0,5,6,115248
"S01000796",2697.8,60,100,10,0,0,5,282523
"S01000797",6363.6,22.2,100,61,0,5.7,5,93250
"S01000798",5639.1,57.1,100,58,3,8.5,5,65025
"S01000799",982.8,75,100,2,2,0.9,5,174993
"S01000800",6743.7,66.7,100,7,1,0,6,163210
"S01000801",2100.8,50,100,15,0,8.9,6,155192
"S01000802",3526.1,100,100,16,0,11.6,6,201600
"S01000803",1320.4,100,100,13,1,0,6,205331
"S01000804",4683.8,100,100,20,2,0,6,135321
"S01000805",6024.1,100,100,9,0,0,6,211591
"S01000806",3464.2,50,100,34,1,0,6,223556
"S01000807",4624.3,50,100,24,0,8.9,6,156082
"S01000808",3876,100,100,6,0,0,6,186747
"S01000809",2218.9,33.3,90.9,2,1,0,6,179583
"S01000810",3060,11.1,100,3,0,7.9,6,225667
"S01000811",2457,100,87.5,9,0,0,4,165333
"S01000812",9785.6,14.3,100,8,0,5.1,4,166827
"S01000813",4065,20,100,3,0,7.4,4,139514
"S01000814",4087.2,0,100,33,0,8.9,4,74750
"S01000815",10582,0,100,2,0,7,4,86750
"S01000816",4437.9,57.1,100,0,0,6.1,4,109727
"S01000817",6084.1,66.7,90.9,0,0,3.4,4,126754
"S01000818",1847.3,50,100,3,0,0,4,147522
"S01000819",5178.4,44.4,100,6,0,0,6,184500
"S01000820",4152.8,100,100,12,1,0,6,208889
"S01000821",3932.6,0,100,11,0,4.9,4,114571
"S01000822",6542.1,30,66.7,27,0,0,4,159875
"S01000823",4664.2,20,100,42,0,10.4,4,98875
"S01000824",3963,100,100,10,0,6.8,6,166111
"S01000825",3188.8,50,85.7,4,0,9.3,6,222880
"S01000826",10971.8,50,100,42,0,6.8,6,112842
"S01000827",3209.2,75,100,13,0,6,6,239667
"S01000828",3424.7,50,100,3,0,5.6,6,191188
"S01000829",2635,100,100,12,0,0,6,218208
"S01000830",3382.2,50,90.9,9,0,6.3,6,241938
"S01000831",4509,66.7,100,4,0,0,6,127583
"S01000832",3809.5,28.6,87.5,12,1,0,6,182312
"S01000833",4950.5,30,92,16,0,7.3,3,168326
"S01000834",8350.7,5.3,100,24,0,9.5,3,123585
"S01000835",10869.6,40,88.9,41,0,10.5,3,87075
"S01000836",9113,20,100,63,0,27.3,2,41070
"S01000837",13265.3,25,94.1,18,4,16.3,2,52376
"S01000838",6726.5,25,100,59,0,7.4,3,67650
"S01000839",5392.9,11.1,100,10,0,3.9,2,107585
"S01000840",10510.5,10,100,80,0,13.3,2,NA
"S01000841",10020,6.3,100,45,0,17.2,2,89000
"S01000842",4689.3,0,100,10,0,0,3,94833
"S01000843",7543.1,0,100,13,0,6,2,129597
"S01000844",7544.6,20,100,20,3,15.2,2,64000
"S01000845",4882.8,40,100,8,0,9.1,2,144150
"S01000846",11988.7,20,100,25,5,24.1,2,60150
"S01000847",9825.3,33.3,100,16,0,17.6,2,82731
"S01000848",6135,0,100,25,0,8.6,2,132735
"S01000849",6517.7,28.6,100,35,0,7.5,2,89833
"S01000850",13071.9,7.1,100,3,6,6.4,2,54750
"S01000851",3987.2,42.9,66.7,3,0,9.1,2,101667
"S01000852",16546.8,20,100,31,2,27.3,2,76750
"S01000853",9174.3,0,100,62,0,8.3,2,93825
"S01000854",9029.3,16.7,91.7,52,0,8.1,2,76000
"S01000855",7565.3,50,100,2,0,10.6,2,90800
"S01000856",13440.9,16.7,100,30,0,13.5,2,81500
"S01000857",5618,0,100,61,0,7.9,2,78667
"S01000858",1626.9,18.8,100,1,0,4.5,2,115696
"S01000859",4329,63.6,100,14,0,4.5,2,131582
"S01000860",8064.5,9.5,100,20,0,12.4,2,57125
"S01000861",7031.3,50,100,34,0,8.3,2,97000
"S01000862",3898.6,33.3,75,2,0,0,2,130500
"S01000863",10889.3,0,100,57,3,7.8,2,80950
"S01000864",4245.3,27.3,100,20,0,3.9,2,195980
"S01000865",9232.3,5.9,100,14,0,16.8,2,71964
"S01000866",13224.2,0,100,48,0,10.4,2,75737
"S01000867",11574.1,6.7,100,33,0,12.2,2,83093
"S01000868",12160.2,20,100,73,0,15.6,2,62312
"S01000869",9090.9,6.3,100,78,0,12.3,2,57250
"S01000870",9803.9,11.1,100,26,0,14.5,2,69200
"S01000871",9422.9,40,100,46,1,12.3,2,202000
"S01000872",8955.2,16.7,100,24,0,0,3,99714
"S01000873",4634.4,29.2,100,19,0,4.2,2,139983
"S01000874",10548.5,0,100,27,0,7.4,3,107500
"S01000875",5685.9,34.8,100,28,0,8.4,5,148292
"S01000876",6079,20,100,19,0,12.2,3,87750
"S01000877",9202.5,0,100,18,5,6.1,3,74812
"S01000878",3780.7,0,100,2,0,6.3,3,126386
"S01000879",4371.6,55.6,100,17,0,8.3,5,301550
"S01000880",2463.1,66.7,100,28,0,8.3,5,144000
"S01000881",9523.8,0,100,49,0,14.7,3,88333
"S01000882",7214.2,41.7,100,25,1,9.9,3,91757
"S01000883",5528.3,11.1,100,13,0,12.3,3,91160
"S01000884",6589.8,25,100,21,2,0,5,202500
"S01000885",3464.2,50,100,0,0,10,3,165849
"S01000886",6259.8,40,100,54,0,11.1,3,91216
"S01000887",4398.8,50,100,15,0,6.3,3,176877
"S01000888",7031.3,0,100,29,0,14.3,3,84833
"S01000889",6746.6,30,85.7,22,1,14.9,3,114083
"S01000890",6016,28.6,100,33,0,15.5,3,76417
"S01000891",3846.2,37.5,100,11,0,4.3,5,273488
"S01000892",1533.7,100,66.7,11,0,0,5,326438
"S01000893",1647.4,66.7,100,4,0,0,5,192000
"S01000894",3980.9,0,100,17,0,0,3,110519
"S01000895",5050.5,33.3,91.7,12,1,6.3,3,177571
"S01000896",1872.7,100,100,7,0,0,5,322500
"S01000897",7657,66.7,100,22,0,9.6,5,100731
"S01000898",6162,33.3,100,21,0,9.6,6,104278
"S01000899",12360.9,14.3,88.9,49,0,10.1,6,68333
"S01000900",6284.9,44.4,100,14,0,7.1,6,198812
"S01000901",9022.6,0,100,19,0,0,5,119352
"S01000902",4415,33.3,100,29,0,15.9,4,152438
"S01000903",7881.8,14.3,100,25,0,0,6,118492
"S01000904",7902.3,100,80,30,0,16.9,6,100250
"S01000905",4651.2,50,85.7,12,0,0,6,300611
"S01000906",6140.4,50,100,35,0,0,4,172644
"S01000907",10219,50,100,48,0,0,4,129500
"S01000908",7739.9,40,100,30,0,14.3,4,85100
"S01000909",3956.5,75,100,11,0,0,6,176167
"S01000910",9816.8,22.2,100,23,0,6.1,5,127333
"S01000911",4008,40,100,5,0,5.8,4,176839
"S01000912",7225.4,33.3,100,27,0,0,6,90731
"S01000913",4464.3,100,100,36,0,0,6,126388
"S01000914",3636.4,0,100,4,0,0,6,231467
"S01000915",6124.7,66.7,100,21,1,0,5,184210
"S01000916",9615.4,22.2,100,15,3,7.6,5,83333
"S01000917",8130.1,0,100,24,0,0,6,153500
"S01000918",8278.1,100,100,17,0,0,6,116429
"S01000919",9584.7,11.1,100,36,0,8.5,6,105286
"S01000920",5253.9,100,100,25,0,10.4,6,457500
"S01000921",8196.7,33.3,100,21,1,8.6,5,174000
"S01000922",3891.1,12.5,100,28,0,4.8,6,156667
"S01000923",6863.8,18.8,100,1,0,9.5,2,102571
"S01000924",14305.2,0,100,17,2,11,2,96100
"S01000925",6050.6,14.3,100,21,0,5.9,3,150500
"S01000926",8988.8,6.7,100,31,0,0,2,121000
"S01000927",11402.5,14.3,100,47,3,9.6,2,92250
"S01000928",6532.7,20,100,40,0,0,6,68556
"S01000929",13402.1,22.2,100,18,0,7,2,305600
"S01000930",10517.8,16.7,100,24,0,17.6,2,51000
"S01000931",8771.9,40,100,80,0,0,3,70667
"S01000932",8780.5,16.7,100,24,1,9.5,4,136643
"S01000933",8245,25,100,58,0,11.8,2,78214
"S01000934",13383.3,12.5,100,38,8,19.4,2,61364
"S01000935",6756.8,0,100,36,0,12.3,3,90500
"S01000936",7620.2,14.3,90,51,0,6,2,107600
"S01000937",10556.6,0,100,26,9,12.2,2,67817
"S01000938",11213.7,14.3,100,31,0,0,2,94700
"S01000939",6684.5,0,100,39,0,10.2,3,149550
"S01000940",5848,42.9,100,28,0,6.4,3,117214
"S01000941",11293.6,0,100,15,2,0,2,75500
"S01000942",8438.8,25,100,21,0,5.3,6,175125
"S01000943",4896,25,0,1,0,7.1,2,132744
"S01000944",6443.3,40,100,30,0,7.4,4,143307
"S01000945",7002.8,33.3,100,34,0,12,4,150075
"S01000946",6934.8,50,100,28,0,0,4,130875
"S01000947",11261.3,12.5,100,8,2,0,2,100000
"S01000948",6150.1,33.3,100,4,0,0,5,189260
"S01000949",2491.7,60,100,6,0,0,3,178852
"S01000950",5481.1,50,100,25,0,0,6,223928
"S01000951",8748.3,42.9,100,29,0,6.8,4,95500
"S01000952",7656.1,25,100,13,0,5.2,4,162200
"S01000953",2395.2,50,100,11,0,0,3,157228
"S01000954",6292.4,30.8,100,2,0,12.2,6,106392
"S01000955",5882.4,33.3,100,14,0,0,5,155250
"S01000956",9324,6.7,94.4,73,0,6.2,3,82607
"S01000957",3676.5,100,100,15,0,7.1,6,190500
"S01000958",7762,25,100,73,0,5.3,5,80008
"S01000959",6163.3,16.7,100,54,0,0,5,103375
"S01000960",10733.5,33.3,100,23,0,11.6,4,184025
"S01000961",6988.6,33.3,100,58,0,6.3,3,116803
"S01000962",7097.8,22.2,100,36,0,14.7,3,103300
"S01000963",8833.9,33.3,100,43,0,6.5,3,67000
"S01000964",3926.7,50,100,6,0,0,5,223578
"S01000965",9106,50,100,61,0,19,3,76840
"S01000966",9099.6,31.3,100,63,0,10.5,3,80143
"S01000967",6944.4,33.3,100,45,1,10,3,99625
"S01000968",6782.9,60,100,15,0,4.6,5,147167
"S01000969",8663.4,10,66.7,49,3,11.8,3,92222
"S01000970",8207.9,22.2,100,57,0,6.8,3,76312
"S01000971",8264.5,0,100,37,0,14.6,3,165562
"S01000972",3282.3,40,100,4,0,6.2,3,118788
"S01000973",5163.5,28.6,100,65,0,7.2,3,100625
"S01000974",5221.9,0,100,5,0,0,3,147150
"S01000975",5564.4,75,100,8,0,7,5,169000
"S01000976",3929.3,66.7,100,29,0,0,5,129379
"S01000977",5668.9,0,100,49,0,0,5,95214
"S01000978",7333.3,33.3,100,32,0,8.1,5,148400
"S01000979",4322.8,33.3,100,26,0,7.4,5,112500
"S01000980",11126.6,50,100,29,0,7.6,5,60333
"S01000981",3110.4,33.3,100,8,0,0,5,NA
"S01000982",4424.8,50,100,10,0,0,5,314444
"S01000983",8108.1,57.1,100,22,0,0,5,90812
"S01000984",5460.2,16.7,100,15,0,10.2,6,188111
"S01000985",8119.1,42.9,100,27,0,6,4,113250
"S01000986",5511.8,20,100,13,0,9.4,5,257250
"S01000987",4702.2,33.3,100,22,0,0,5,256333
"S01000988",4480.3,75,100,6,0,0,5,NA
"S01000989",5474.5,37.5,100,1,0,0,5,162800
"S01000990",8710.8,33.3,100,44,0,5.5,2,112450
"S01000991",3086.4,50,100,11,0,10.2,5,164200
"S01000992",7622,60,100,21,0,5.8,2,121786
